date;location;product;balance;value
2024-02-23;841;62782;1;7.01
2024-02-23;841;15590;2;64.1
2024-02-23;841;35416;1;10.74
2024-02-23;841;48812;1;8.4
2024-02-23;841;15589;2;48.08
2024-02-23;841;21141;3;74.28
2024-02-23;841;35772;2;23.86
2024-02-23;841;36857;3;7.02
2024-02-23;841;1439;1;14.9
2024-02-23;841;18064;32;72
2024-02-23;841;9607;4;33.16
2024-02-23;841;5345;4;20.84
2024-04-30;841;57912;4;35.16
2024-04-30;841;57814;0;0
2024-04-30;841;57816;2;83.82
2024-04-30;841;42076;5;40.7
2024-04-30;841;48813;3;14.97
2024-04-30;841;51957;1;5.89
2024-04-30;841;55917;1;9.01
2024-04-30;841;35772;3;35.79
2024-04-30;841;35416;1;10.74
2024-04-30;841;15590;3;98.07
2024-04-30;841;48812;1;7.76
2024-04-30;841;62782;1;7.55
2024-04-30;841;15589;3;72.06
2024-04-30;841;21141;5;123.7
2024-04-30;841;1439;0;0
2024-04-30;841;36857;3;7.23
2024-04-30;841;18064;0;0
2024-04-30;841;9607;2;16.88
2024-04-30;841;5345;3;15.69
2024-04-30;841;31330;1;50.71
2024-04-30;841;20635;0;0
2024-04-30;841;58701;2;90.5
2024-11-29;1314;57912;2;26.58
2024-11-29;1314;62364;1;34.49
2024-11-29;1314;57814;2;301.66
2024-11-29;1314;57816;2;120.66
2024-11-29;1314;57817;2;182.68
2024-11-29;1314;15590;2;83.96
2024-11-29;1314;51957;1;14.95
2024-11-29;1314;15589;9;286.38
2024-11-29;1314;21141;11;349.69
2024-11-29;1314;35772;4;67.36
2024-11-29;1314;48812;3;26.94
2024-11-29;1314;48813;6;53.88
2024-11-29;1314;35416;6;92.22
2024-11-29;1314;76834;1;5.22
2024-11-29;1314;1439;7;132.93
2024-11-29;1314;18064;102;436.56
2024-11-29;1314;9607;9;129.15
2024-11-29;1314;36857;10;39.5
2024-11-29;1314;5345;9;80.91
2024-11-29;1314;58701;2;116.7
2024-11-29;1314;20635;9;267.39
2024-11-29;1314;31330;3;196.32
2024-11-29;1314;13315;3;139.65
2024-11-29;1314;44217;3;129.09
2024-12-03;1314;57912;2;26.58
2024-12-03;1314;62364;1;34.49
2024-12-03;1314;57814;2;301.66
2024-12-03;1314;57816;2;120.66
2024-12-03;1314;57817;2;182.68
2024-12-03;1314;15590;2;83.96
2024-12-03;1314;51957;1;14.95
2024-12-03;1314;15589;10;318.3
2024-12-03;1314;21141;9;286.11
2024-12-03;1314;35772;4;67.36
2024-12-03;1314;48812;3;26.94
2024-12-03;1314;48813;6;53.88
2024-12-03;1314;35416;6;92.22
2024-12-03;1314;76834;1;5.22
2024-12-03;1314;1439;7;132.93
2024-12-03;1314;18064;96;410.88
2024-12-03;1314;9607;11;157.85
2024-12-03;1314;36857;11;43.45
2024-12-03;1314;5345;9;80.91
2024-12-03;1314;58701;2;116.7
2024-12-03;1314;20635;10;296.9
2024-12-03;1314;31330;4;261.2
2024-12-03;1314;13315;4;186.2
2024-12-03;1314;44217;3;129.09
2024-02-14;841;57912;1;8.79
2024-02-14;841;57814;3;356.28
2024-02-14;841;48813;3;14.97
2024-02-14;841;42076;5;40.7
2024-02-14;841;55917;1;9.01
2024-02-14;841;62782;1;7.01
2024-02-14;841;15590;2;64.1
2024-02-14;841;35416;0;0
2024-02-14;841;51957;2;11.78
2024-02-14;841;48812;1;8.4
2024-02-14;841;15589;3;72.12
2024-02-14;841;21141;1;24.76
2024-02-14;841;35772;2;23.86
2024-02-14;841;36857;3;7.02
2024-02-14;841;1439;1;14.9
2024-02-14;841;18064;26;58.5
2024-02-14;841;9607;5;41.45
2024-02-14;841;5345;4;20.84
2024-02-14;1314;58701;1;53.37
2024-02-14;1314;31330;5;339.05
2024-02-14;1314;44217;3;125.34
2024-02-14;1314;20635;7;216.23
2024-02-14;1314;13315;0;0
2024-02-20;1314;57912;2;26.16
2024-02-20;1314;57816;2;126.64
2024-02-20;1314;57814;2;316.64
2024-02-20;1314;15590;2;80.9
2024-02-20;1314;48812;4;39.68
2024-02-20;1314;48813;3;23.52
2024-02-20;1314;15589;3;88.44
2024-02-20;1314;21141;3;91.62
2024-02-20;1314;35416;7;104.23
2024-02-20;1314;51957;3;37.68
2024-02-20;1314;18064;220;855.8
2024-02-20;1314;9607;16;216.32
2024-02-20;1314;1439;2;36.58
2024-02-20;1314;36857;7;26.25
2024-02-20;1314;5345;6;50.34
2024-02-24;1314;62364;1;32.58
2024-02-27;841;57912;1;8.79
2024-02-27;841;57816;3;142.5
2024-02-27;841;57814;2;237.52
2024-02-27;841;48813;3;14.97
2024-02-27;841;42076;5;40.7
2024-02-27;841;51957;2;11.78
2024-02-27;841;55917;1;9.01
2024-02-27;841;62782;1;7.01
2024-02-27;841;15590;2;64.1
2024-02-27;841;35416;1;10.74
2024-02-27;841;48812;1;8.4
2024-02-27;841;15589;4;96.12
2024-02-27;841;21141;2;49.52
2024-02-27;841;35772;3;35.79
2024-02-27;841;36857;2;4.68
2024-02-27;841;1439;1;14.9
2024-02-27;841;18064;28;63
2024-02-27;841;9607;4;33.16
2024-02-27;841;5345;4;20.84
2024-02-27;1314;18064;236;918.04
2024-02-27;1314;9607;16;216.48
2024-02-27;1314;1439;3;54.78
2024-02-27;1314;36857;5;18.75
2024-02-27;1314;5345;3;25.17
2024-02-27;1314;58701;1;53.37
2024-02-27;1314;31330;5;339.05
2024-02-27;1314;44217;2;83.56
2024-02-27;1314;20635;4;123.56
2024-02-27;1314;13315;3;139.77
2024-03-14;1314;62364;1;32.58
2024-02-22;1314;57912;2;26.16
2024-02-22;1314;57816;2;126.64
2024-02-22;1314;57814;2;316.64
2024-02-22;1314;15590;2;80.9
2024-02-22;1314;48812;4;39.68
2024-02-22;1314;48813;3;23.52
2024-02-22;1314;15589;3;88.44
2024-02-22;1314;21141;3;91.62
2024-02-22;1314;35416;7;104.23
2024-02-22;1314;51957;3;37.68
2024-02-22;1314;18064;216;840.24
2024-02-22;1314;9607;16;216.32
2024-02-22;1314;1439;2;36.58
2024-02-22;1314;36857;7;26.25
2024-02-22;1314;5345;5;41.95
2024-02-13;1314;62364;1;32.58
2024-12-04;841;57912;1;8.79
2024-12-04;841;57817;2;131.42
2024-12-04;841;57814;8;876
2024-12-04;841;57816;2;87.6
2024-12-04;841;35772;2;25.28
2024-12-04;841;51957;1;7.71
2024-12-04;841;55917;2;18.26
2024-12-04;841;62782;1;7.84
2024-12-04;841;35416;1;11.13
2024-12-04;841;48812;1;7.49
2024-12-04;841;15590;1;32.69
2024-12-04;841;42076;3;24.42
2024-12-04;841;21141;4;103.72
2024-12-04;841;15589;4;104
2024-12-04;841;48813;1;7.42
2024-12-04;841;76834;1;3.34
2024-12-04;841;18064;72;185.04
2024-12-04;841;9607;10;89.7
2024-12-04;841;5345;6;33.72
2024-12-04;841;1439;4;61.96
2024-12-04;841;36857;2;5.2
2024-12-04;841;31330;2;102.12
2024-12-04;841;58701;2;90.78
2024-12-04;841;20635;2;47
2024-12-04;1314;76834;1;5.22
2024-12-04;1314;1439;7;132.93
2024-12-04;1314;18064;89;380.92
2024-12-04;1314;9607;8;114.8
2024-12-04;1314;36857;11;43.45
2024-12-04;1314;5345;9;80.91
2024-12-04;1314;58701;2;116.7
2024-12-04;1314;20635;10;296.9
2024-12-04;1314;31330;4;261.2
2024-12-04;1314;13315;4;186.2
2024-12-04;1314;44217;3;129.09
2024-12-04;1314;57912;2;26.58
2024-12-04;1314;62364;1;34.49
2024-12-04;1314;57814;2;301.66
2024-12-04;1314;57816;2;120.66
2024-12-04;1314;57817;2;182.68
2024-12-04;1314;15590;2;83.96
2024-12-04;1314;51957;1;14.95
2024-12-04;1314;15589;10;318.3
2024-12-04;1314;21141;9;286.11
2024-12-04;1314;35772;4;67.36
2024-12-04;1314;48812;3;26.94
2024-12-04;1314;48813;5;44.9
2024-12-04;1314;35416;5;76.85
2024-02-15;841;57912;1;8.79
2024-02-15;841;57816;3;142.5
2024-02-15;841;57814;3;356.28
2024-02-15;841;48813;3;14.97
2024-02-15;841;42076;5;40.7
2024-02-15;841;55917;1;9.01
2024-02-15;841;62782;1;7.01
2024-02-15;841;15590;2;64.1
2024-02-15;841;35416;0;0
2024-02-15;841;51957;2;11.78
2024-02-15;841;48812;1;8.4
2024-02-15;841;15589;3;72.12
2024-02-15;841;21141;0;0
2024-02-15;841;35772;2;23.86
2024-02-15;841;36857;3;7.02
2024-02-15;841;1439;1;14.9
2024-02-15;841;18064;23;51.75
2024-02-15;841;9607;5;41.45
2024-02-15;841;5345;4;20.84
2024-02-15;841;31330;0;0
2024-02-15;841;58701;1;42.86
2024-02-15;841;20635;1;23.33
2024-05-01;1314;57912;2;26.16
2024-05-01;1314;57814;2;316.64
2024-05-01;1314;57816;2;126.64
2024-05-01;1314;15590;1;40.85
2024-05-01;1314;51957;3;37.68
2024-05-01;1314;48812;0;0
2024-05-01;1314;15589;0;0
2024-05-01;1314;21141;2;61.16
2024-05-01;1314;35416;4;59.76
2024-05-01;1314;48813;1;8.47
2024-05-01;1314;18064;94;378.82
2024-05-01;1314;9607;18;249.12
2024-05-01;1314;1439;4;73.6
2024-05-01;1314;36857;6;22.86
2024-05-01;1314;5345;9;76.86
2024-05-01;1314;44217;0;0
2024-05-01;1314;58701;1;56.56
2024-05-01;1314;20635;8;236.72
2024-05-01;1314;13315;5;235.05
2024-05-01;1314;31330;3;203.43
2024-03-15;1314;62364;1;32.58
2024-02-21;841;31330;1;50.71
2024-02-21;841;58701;0;0
2024-02-21;841;20635;0;0
2024-02-19;1314;57912;2;26.16
2024-02-19;1314;57816;2;126.64
2024-02-19;1314;57814;2;316.64
2024-02-19;1314;15590;2;80.9
2024-02-19;1314;48812;4;39.68
2024-02-19;1314;48813;3;23.52
2024-02-19;1314;15589;5;147.4
2024-02-19;1314;21141;2;61.14
2024-02-19;1314;35416;5;74.45
2024-02-19;1314;51957;3;37.68
2024-02-19;1314;18064;214;832.46
2024-02-19;1314;9607;15;202.8
2024-02-19;1314;1439;2;36.58
2024-02-19;1314;36857;7;26.25
2024-02-19;1314;5345;6;50.34
2024-02-16;841;57912;1;8.79
2024-02-16;1314;57912;2;26.16
2024-02-16;1314;57816;2;126.64
2024-02-16;1314;57814;2;316.64
2024-02-16;1314;15590;2;80.9
2024-02-16;1314;48812;4;39.68
2024-02-16;1314;48813;3;23.52
2024-02-16;1314;15589;5;147.4
2024-02-16;1314;21141;3;91.71
2024-02-16;1314;35416;5;74.45
2024-02-16;1314;51957;3;37.68
2024-02-16;1314;18064;245;953.05
2024-02-16;1314;9607;17;229.84
2024-02-16;1314;1439;2;36.58
2024-02-16;1314;36857;7;26.25
2024-02-16;1314;5345;8;67.12
2024-02-16;1314;58701;1;53.37
2024-02-16;1314;31330;5;339.05
2024-02-16;1314;44217;3;125.34
2024-02-16;1314;20635;6;185.34
2024-02-16;1314;13315;0;0
2024-02-26;841;31330;1;50.71
2024-02-26;841;58701;1;45.25
2024-02-26;841;20635;1;23.33
2024-03-01;841;36857;2;4.68
2024-03-01;841;31330;1;50.71
2024-03-01;841;58701;0;0
2024-03-01;841;20635;1;23.33
2024-03-04;1314;62364;1;32.58
2024-02-12;841;1439;1;14.9
2024-02-12;841;18064;26;58.5
2024-02-12;841;9607;5;41.45
2024-02-12;841;5345;4;20.84
2024-02-12;841;36857;3;7.02
2024-02-12;841;31330;1;51.5
2024-02-12;841;57912;1;8.79
2024-02-12;841;57814;3;356.28
2024-02-12;841;48813;3;14.97
2024-02-12;841;42076;5;40.7
2024-02-12;841;55917;1;9.01
2024-02-12;841;62782;1;7.01
2024-02-12;841;15590;2;64.1
2024-02-12;841;35416;1;10.74
2024-02-12;841;51957;2;11.78
2024-02-12;841;48812;1;8.4
2024-02-12;841;15589;4;96.16
2024-02-12;841;21141;1;24.76
2024-02-12;841;35772;2;23.86
2024-02-10;841;31330;1;51.5
2024-02-10;841;58701;1;42.86
2024-02-10;841;20635;1;23.33
2024-03-26;1314;58701;1;56.35
2024-03-26;1314;44217;2;83.56
2024-03-26;1314;31330;4;271.24
2024-03-26;1314;20635;5;154.4
2024-03-26;1314;13315;2;93.18
2024-03-01;1314;62364;1;32.58
2024-11-30;1314;57912;2;26.58
2024-11-30;1314;62364;1;34.49
2024-11-30;1314;57814;2;301.66
2024-11-30;1314;57816;2;120.66
2024-11-30;1314;57817;2;182.68
2024-11-30;1314;15590;2;83.96
2024-11-30;1314;51957;1;14.95
2024-11-30;1314;15589;9;286.38
2024-11-30;1314;21141;9;286.11
2024-11-30;1314;35772;4;67.36
2024-11-30;1314;48812;3;26.94
2024-11-30;1314;48813;6;53.88
2024-11-30;1314;35416;6;92.22
2024-11-30;1314;76834;1;5.22
2024-11-30;1314;1439;7;132.93
2024-11-30;1314;18064;91;389.48
2024-11-30;1314;9607;9;129.15
2024-11-30;1314;36857;10;39.5
2024-11-30;1314;5345;9;80.91
2024-11-30;1314;58701;2;116.7
2024-11-30;1314;20635;9;267.39
2024-11-30;1314;31330;3;196.32
2024-11-30;1314;13315;3;139.65
2024-11-30;1314;44217;3;129.09
2024-11-30;841;57912;1;8.79
2024-11-30;841;57817;2;131.42
2024-11-30;841;57814;8;876
2024-11-30;841;57816;2;87.6
2024-11-30;841;35772;2;25.28
2024-11-30;841;51957;1;7.71
2024-11-30;841;55917;2;18.26
2024-11-30;841;62782;1;7.84
2024-11-30;841;35416;1;11.13
2024-11-30;841;48812;1;7.49
2024-11-30;841;15590;1;32.69
2024-11-30;841;42076;3;24.42
2024-11-30;841;21141;4;103.72
2024-11-30;841;15589;4;104
2024-11-30;841;48813;2;14.84
2024-11-30;841;76834;1;3.34
2024-11-30;841;18064;13;33.28
2024-11-30;841;9607;10;89.7
2024-11-30;841;5345;6;33.72
2024-11-30;841;1439;4;61.96
2024-11-30;841;36857;0;0
2024-11-30;841;31330;2;102.12
2024-11-30;841;58701;2;90.78
2024-11-30;841;20635;0;0
2024-12-05;841;57912;1;8.79
2024-12-05;841;57817;2;131.42
2024-12-05;841;57814;8;876
2024-12-05;841;57816;2;87.6
2024-12-05;841;35772;2;25.28
2024-12-05;841;51957;1;7.71
2024-12-05;841;55917;2;18.26
2024-12-05;841;62782;1;7.84
2024-12-05;841;35416;1;11.13
2024-12-05;841;48812;1;7.49
2024-12-05;841;15590;1;32.69
2024-12-05;841;42076;3;24.42
2024-12-05;841;21141;4;103.72
2024-12-05;841;15589;4;104
2024-12-05;841;48813;1;7.42
2024-12-05;841;76834;1;3.34
2024-12-05;841;18064;71;182.47
2024-12-05;841;9607;10;89.7
2024-12-05;841;5345;6;33.72
2024-12-05;841;1439;4;61.96
2024-12-05;841;36857;2;5.2
2024-12-05;841;31330;2;102.12
2024-12-05;841;58701;2;90.78
2024-12-05;841;20635;2;47
2024-02-20;841;31330;1;50.71
2024-02-20;841;58701;0;0
2024-02-20;841;20635;0;0
2024-02-14;1314;62364;1;32.58
2024-02-24;1314;1439;3;54.78
2024-02-24;1314;36857;7;26.25
2024-02-24;1314;5345;4;33.56
2024-02-24;1314;58701;1;53.37
2024-02-24;1314;31330;5;339.05
2024-02-24;1314;44217;2;83.56
2024-02-24;1314;20635;5;154.45
2024-02-24;1314;13315;3;139.77
2024-02-24;841;57912;1;8.79
2024-02-24;841;57816;3;142.5
2024-02-24;841;57814;2;237.52
2024-02-24;841;48813;3;14.97
2024-02-24;841;42076;5;40.7
2024-02-24;841;51957;2;11.78
2024-02-24;841;55917;1;9.01
2024-02-24;841;62782;1;7.01
2024-02-24;841;15590;2;64.1
2024-02-24;841;35416;1;10.74
2024-02-24;841;48812;1;8.4
2024-02-24;841;15589;4;96.12
2024-02-24;841;21141;3;74.28
2024-02-24;841;35772;3;35.79
2024-02-24;841;36857;3;7.02
2024-02-24;841;1439;1;14.9
2024-02-24;841;18064;35;78.75
2024-02-24;841;9607;4;33.16
2024-02-24;841;5345;4;20.84
2024-03-25;841;57912;1;8.79
2024-03-25;841;57816;3;142.5
2024-03-25;841;57814;2;237.52
2024-02-28;1314;62364;1;32.58
2023-09-14;1314;62364;1;32.58
2023-09-14;841;31330;1;51.5
2023-09-14;841;20635;2;46.74
2023-09-14;841;58701;1;42.86
2024-10-26;1314;62364;1;34.49
2024-10-26;1314;57912;2;26.58
2024-10-26;1314;57814;2;301.66
2024-10-26;1314;57816;2;120.66
2024-10-26;1314;57817;2;182.68
2024-10-26;1314;51957;1;14.95
2024-10-26;1314;21141;10;317.9
2024-10-26;1314;15589;10;317.1
2024-10-26;1314;35416;5;76.85
2024-10-26;1314;35772;4;67.92
2024-10-26;1314;48813;7;62.86
2024-10-26;1314;48812;5;44.9
2024-10-26;1314;15590;2;83.96
2024-10-26;1314;76834;1;5.22
2024-10-26;1314;1439;7;132.93
2024-10-26;1314;18064;91;389.48
2024-10-26;1314;9607;15;215.55
2024-10-26;1314;36857;12;47.4
2024-10-26;1314;5345;11;98.89
2024-10-26;1314;58701;1;58.35
2024-10-26;1314;20635;8;242.32
2024-10-26;1314;31330;3;203.13
2024-10-26;1314;13315;3;139.74
2024-10-26;1314;44217;4;172.12
2024-10-01;841;57912;1;8.79
2024-10-01;841;57817;1;65.7
2024-10-01;841;57814;2;219
2024-10-01;841;57816;3;131.4
2024-10-01;841;15590;2;65.38
2024-10-01;841;62782;1;7.55
2024-10-01;841;35772;2;25.04
2024-10-01;841;42076;4;32.56
2024-10-01;841;51957;1;7.71
2024-10-01;841;55917;2;18.26
2024-10-01;841;35416;1;11.13
2024-10-01;841;48812;1;7.61
2024-10-01;841;21141;3;77.79
2024-10-01;841;15589;4;102.56
2024-10-01;841;48813;2;14.68
2024-10-01;841;76834;1;3.34
2024-10-01;841;36857;3;7.41
2024-10-01;841;1439;2;30.96
2024-10-01;841;18064;31;79.36
2024-10-01;841;9607;4;36.04
2024-10-01;841;5345;4;22.44
2024-10-01;841;31330;2;102.12
2024-10-01;841;58701;3;136.17
2024-10-01;841;20635;2;49.48
2023-09-30;1314;62364;1;32.58
2024-01-12;1314;62364;1;32.58
2024-11-22;1314;57912;2;26.58
2024-11-22;1314;62364;1;34.49
2024-11-22;1314;57814;2;301.66
2024-11-22;1314;57816;2;120.66
2024-11-22;1314;57817;2;182.68
2024-11-22;1314;51957;1;14.95
2024-11-22;1314;15589;8;254.24
2024-11-22;1314;21141;13;413.27
2024-11-22;1314;35772;3;50.55
2024-11-22;1314;48812;4;35.92
2024-11-22;1314;48813;6;53.88
2024-11-22;1314;15590;2;83.96
2024-11-22;1314;35416;5;76.85
2024-11-22;1314;76834;1;5.22
2024-11-22;1314;1439;7;132.93
2024-11-22;1314;18064;103;440.84
2024-11-22;1314;9607;12;172.2
2024-11-22;1314;36857;11;43.45
2024-11-22;1314;5345;9;80.91
2024-11-22;1314;58701;2;116.7
2024-11-22;1314;20635;9;267.57
2024-11-22;1314;31330;4;261.76
2024-11-22;1314;13315;4;186.2
2024-11-22;1314;44217;3;129.09
2024-11-02;1314;62364;1;34.49
2024-11-02;1314;57912;2;26.58
2024-11-02;1314;57814;2;301.66
2024-11-02;1314;57816;2;120.66
2024-11-02;1314;57817;2;182.68
2024-11-02;1314;51957;1;14.95
2024-11-02;1314;15589;9;285.39
2024-11-02;1314;21141;10;317.9
2024-11-02;1314;35772;3;50.94
2024-11-02;1314;35416;5;76.85
2024-11-02;1314;48812;5;44.9
2024-11-02;1314;48813;7;62.86
2024-11-02;1314;15590;2;83.96
2024-11-02;1314;76834;1;5.22
2024-11-02;1314;1439;7;132.93
2024-11-02;1314;18064;61;261.08
2024-11-02;1314;9607;12;172.44
2024-11-02;1314;36857;11;43.45
2024-11-02;1314;5345;10;89.9
2024-11-02;1314;58701;1;58.35
2024-11-02;1314;20635;8;241.6
2024-11-02;1314;31330;1;67.71
2024-11-02;1314;44217;3;129.09
2024-11-02;1314;13315;3;139.74
2024-11-14;841;57912;1;8.79
2024-11-14;841;57817;2;131.42
2024-11-14;841;57814;8;876
2024-11-14;841;57816;2;87.6
2024-11-14;841;15590;1;32.69
2024-11-14;841;35772;2;25.04
2024-11-14;841;42076;3;24.42
2024-11-14;841;51957;1;7.71
2024-11-14;841;62782;0;0
2024-11-14;841;35416;1;11.13
2024-11-14;841;48812;1;7.61
2024-11-14;841;55917;2;18.26
2024-11-14;841;21141;3;77.79
2024-11-14;841;15589;4;104
2024-11-14;841;48813;2;14.84
2024-11-14;841;76834;1;3.34
2024-11-14;841;36857;2;4.94
2024-11-14;841;18064;29;74.24
2024-11-14;841;9607;8;71.84
2024-11-14;841;5345;6;33.72
2024-11-14;841;1439;4;61.96
2024-11-14;841;58701;2;90.78
2024-11-14;841;31330;2;102.12
2024-11-14;841;20635;2;49.48
2024-10-02;1314;62364;1;34.49
2024-10-02;1314;57912;2;26.58
2024-10-02;1314;57814;2;301.66
2024-10-02;1314;57816;1;60.33
2024-10-02;1314;57817;2;182.68
2024-10-02;1314;51957;1;14.66
2024-10-02;1314;21141;4;127.16
2024-10-02;1314;15589;11;348.59
2024-10-02;1314;35416;5;76.7
2024-10-02;1314;35772;3;50.94
2024-10-02;1314;48813;3;26.94
2024-10-02;1314;48812;2;17.96
2024-10-02;1314;15590;2;83.96
2024-10-02;1314;76834;1;5.22
2024-10-02;1314;1439;5;94.85
2024-10-02;1314;18064;66;281.82
2024-10-02;1314;9607;9;129.33
2024-10-02;1314;36857;12;47.16
2024-10-02;1314;5345;8;71.92
2024-10-02;1314;58701;2;116.7
2024-10-02;1314;20635;11;340.78
2024-10-02;1314;31330;1;67.71
2024-10-02;1314;13315;2;93.38
2024-10-02;1314;44217;1;43
2024-01-10;1314;48813;3;23.49
2024-01-10;1314;51957;0;0
2024-01-10;1314;21141;5;150.5
2024-01-10;1314;15589;9;265.32
2024-01-10;1314;35416;3;44.67
2024-01-10;1314;48812;4;39.64
2024-01-10;1314;15590;3;121.35
2024-01-10;1314;18064;100;389
2024-01-10;1314;9607;12;160.68
2024-01-10;1314;1439;4;74.04
2024-01-10;1314;36857;5;17.65
2024-01-10;1314;5345;12;100.68
2024-01-10;1314;58701;1;51.67
2024-01-10;1314;20635;5;150
2024-01-10;1314;31330;5;329.05
2024-01-10;1314;13315;1;38.69
2024-01-10;1314;44217;3;106.59
2024-01-20;1314;62364;1;32.58
2023-09-06;1314;57912;0;0
2023-09-06;1314;62782;1;13.61
2023-09-06;1314;51957;2;24.6
2023-09-06;1314;48813;2;11.98
2023-09-06;1314;15589;11;324.61
2023-09-06;1314;21141;3;75.96
2023-09-06;1314;35416;1;14.96
2023-09-06;1314;48812;2;17.54
2023-09-06;1314;15590;3;121.35
2024-10-02;841;57912;1;8.79
2024-10-02;841;57817;1;65.7
2024-10-02;841;57814;7;766.5
2024-10-02;841;57816;3;131.4
2024-10-02;841;15590;2;65.38
2024-10-02;841;51957;1;7.71
2024-10-02;841;62782;1;7.55
2024-10-02;841;35772;2;25.04
2024-10-02;841;42076;4;32.56
2024-10-02;841;55917;2;18.26
2024-10-02;841;35416;1;11.13
2024-10-02;841;48812;1;7.61
2024-10-02;841;21141;3;77.79
2024-10-02;841;15589;5;128.55
2024-10-02;841;48813;2;14.68
2024-10-02;841;76834;1;3.34
2024-10-02;841;36857;3;7.41
2024-10-02;841;1439;2;30.96
2024-10-02;841;18064;33;84.48
2024-10-02;841;9607;9;81.09
2024-10-02;841;5345;6;33.72
2024-10-02;841;58701;3;136.17
2024-10-02;841;31330;2;102.12
2024-10-02;841;20635;2;49.48
2023-08-22;1314;57912;7;81.27
2023-08-22;1314;15590;2;80.9
2023-08-22;1314;62782;1;13.61
2023-08-22;1314;51957;2;24.6
2023-08-22;1314;48813;1;5.99
2023-08-22;1314;15589;14;413.14
2023-08-22;1314;21141;4;101.28
2023-08-22;1314;35416;4;59.84
2024-01-20;1314;57912;0;0
2024-01-20;1314;57814;2;307.24
2024-01-20;1314;15590;3;121.35
2024-01-20;1314;48812;4;39.64
2024-01-20;1314;15589;9;265.32
2024-01-20;1314;21141;5;150.5
2024-01-20;1314;35416;5;74.45
2024-01-20;1314;48813;3;23.49
2024-01-20;1314;51957;3;37.11
2023-09-30;1314;57912;1;12.61
2023-09-30;1314;62782;1;13.61
2023-09-30;1314;51957;1;12.3
2023-09-30;1314;15590;3;121.35
2023-09-30;1314;15589;9;265.41
2023-09-30;1314;21141;12;362.4
2023-09-30;1314;35416;3;44.76
2023-09-30;1314;48812;2;18.26
2023-09-30;1314;48813;4;29.4
2023-09-30;1314;18064;145;562.6
2023-09-30;1314;9607;11;145.09
2023-09-30;1314;1439;3;55.47
2023-09-30;1314;36857;7;21.77
2023-09-30;1314;5345;9;74.79
2023-09-30;1314;58701;1;51.67
2024-02-01;1314;57912;2;26.16
2024-02-01;1314;57814;2;316.64
2024-02-01;1314;15590;2;80.9
2024-02-01;1314;48812;4;39.68
2024-02-01;1314;15589;8;235.84
2024-02-01;1314;21141;5;152.85
2024-02-01;1314;35416;5;74.45
2024-02-01;1314;48813;3;23.52
2024-02-01;1314;51957;3;37.68
2024-02-01;1314;18064;243;945.27
2024-02-01;1314;9607;19;256.31
2024-02-01;1314;1439;2;36.64
2024-02-01;1314;36857;7;26.25
2024-02-01;1314;5345;9;75.51
2024-02-01;1314;58701;1;53.37
2024-02-01;1314;31330;5;339.05
2024-02-01;1314;20635;3;92.67
2024-02-01;1314;13315;2;93.18
2024-02-01;1314;44217;3;125.34
2023-08-08;841;42076;1;8.56
2023-08-08;841;55917;1;9
2023-08-08;841;21141;0;0
2023-08-08;841;62782;3;21.03
2023-08-08;841;48812;1;5.98
2023-08-08;841;35416;1;10.74
2023-08-08;841;15589;7;169.61
2023-08-08;841;48813;3;14.97
2023-08-08;841;51957;3;17.13
2023-08-08;841;35772;2;23.84
2023-08-08;841;1439;3;45.3
2023-08-08;841;18064;20;45
2023-08-08;841;9607;5;40
2023-08-08;841;5345;6;29.94
2023-08-08;841;36857;4;6.84
2023-08-08;841;20635;3;70.11
2023-08-08;841;31330;2;103
2023-08-08;841;58701;1;42.86
2023-09-26;1314;18064;152;589.76
2023-09-26;1314;9607;15;197.85
2023-09-26;1314;1439;3;55.47
2023-09-26;1314;36857;8;24.88
2023-09-26;1314;5345;7;58.17
2023-09-26;1314;57912;1;12.61
2023-09-26;1314;62782;1;13.61
2023-09-26;1314;51957;2;24.6
2023-09-26;1314;15589;9;265.41
2023-09-26;1314;21141;4;119.36
2023-09-26;1314;35416;3;44.76
2023-09-26;1314;48812;1;9.01
2023-09-26;1314;48813;2;14.16
2023-09-26;1314;15590;3;121.35
2024-01-25;1314;62364;1;32.58
2024-10-15;841;57912;1;8.79
2024-10-15;841;57817;2;131.42
2024-10-15;841;57814;7;766.5
2024-10-15;841;57816;2;87.6
2024-10-15;841;15590;2;65.38
2024-10-15;841;42076;4;32.56
2024-10-15;841;51957;1;7.71
2024-10-15;841;62782;1;7.55
2024-10-15;841;35772;2;25.04
2024-10-15;841;55917;2;18.26
2024-10-15;841;35416;1;11.13
2024-10-15;841;48812;1;7.61
2024-10-15;841;21141;4;103.72
2024-10-15;841;15589;4;103.16
2024-10-15;841;48813;1;7.34
2024-10-15;841;76834;1;3.34
2024-10-15;841;36857;3;7.41
2024-10-15;841;1439;0;0
2024-10-15;841;18064;29;74.24
2024-10-15;841;9607;10;90.1
2024-10-15;841;5345;5;28.1
2024-10-15;841;58701;3;136.17
2024-10-15;841;31330;2;102.12
2024-10-15;841;20635;2;49.48
2023-09-29;841;18064;13;29.25
2023-09-29;841;9607;3;24
2023-09-29;841;36857;4;6.84
2023-09-29;841;20635;2;46.74
2023-09-29;841;58701;1;42.86
2023-09-29;841;31330;1;51.5
2023-09-20;1314;62364;1;32.58
2023-09-05;1314;15590;3;121.35
2023-09-05;1314;18064;206;799.28
2023-09-05;1314;9607;10;131.8
